# Viterbi_decoding posterior_decoding posterior_mean
1.75 1.75 2.328423
1.75 1.75 2.328133
1.75 1.75 2.327845
1.75 1.75 2.327560
1.75 1.75 2.327276
1.75 1.75 2.326995
1.75 1.75 2.326715
1.75 1.75 2.326438
1.75 1.75 2.326162
1.75 1.75 2.325889
1.75 1.75 2.325617
1.75 1.75 2.325348
1.75 1.75 2.325080
1.75 1.75 2.324815
1.75 1.75 2.324552
1.75 1.75 2.324290
1.75 1.75 2.324031
1.75 1.75 2.323773
1.75 1.75 2.323518
1.75 1.75 2.323264
1.75 1.75 2.323013
1.75 1.75 2.322764
1.75 1.75 2.322516
1.75 1.75 2.322270
1.75 1.75 2.322027
1.75 1.75 2.321785
1.75 1.75 2.321546
1.75 1.75 2.321308
1.75 1.75 2.321072
1.75 1.75 2.320839
1.75 1.75 2.320607
1.75 1.75 2.320377
1.75 1.75 2.320149
1.75 1.75 2.319923
1.75 1.75 2.319699
1.75 1.75 2.319477
1.75 1.75 2.319257
1.75 1.75 2.319039
1.75 1.75 2.318823
1.75 1.75 2.318608
1.75 1.75 2.318396
1.75 1.75 2.318185
1.75 1.75 2.317977
1.75 1.75 2.317770
1.75 1.75 2.317565
1.75 1.75 2.317363
1.75 1.75 2.317162
1.75 1.75 2.316963
1.75 1.75 2.316766
1.75 1.75 2.316571
1.75 1.75 2.316377
1.75 1.75 2.316186
1.75 1.75 2.315996
1.75 1.75 2.315809
1.75 1.75 2.315623
1.75 1.75 2.315439
1.75 1.75 2.315257
1.75 1.75 2.315077
1.75 1.75 2.314899
1.75 1.75 2.314723
1.75 1.75 2.314549
1.75 1.75 2.314376
1.75 1.75 2.314205
1.75 1.75 2.314037
1.75 1.75 2.313870
1.75 1.75 2.313705
1.75 1.75 2.313541
1.75 1.75 2.313380
1.75 1.75 2.313221
1.75 1.75 2.313063
1.75 1.75 2.312907
1.75 1.75 2.312754
1.75 1.75 2.312602
1.75 1.75 2.312451
1.75 1.75 2.312303
1.75 1.75 2.312157
1.75 1.75 2.312012
1.75 1.75 2.311869
1.75 1.75 2.311728
1.75 1.75 2.311589
1.75 1.75 2.311452
1.75 1.75 2.311317
1.75 1.75 2.311183
1.75 1.75 2.311051
1.75 1.75 2.310921
1.75 1.75 2.310793
1.75 1.75 2.310667
1.75 1.75 2.310543
1.75 1.75 2.310420
1.75 1.75 2.310299
1.75 1.75 2.310180
1.75 1.75 2.310063
1.75 1.75 2.309948
1.75 1.75 2.309835
1.75 1.75 2.309723
1.75 1.75 2.309613
1.75 1.75 2.309505
1.75 1.75 2.309399
1.75 1.75 2.309294
1.75 1.75 2.309192
1.75 1.75 2.309091
1.75 1.75 2.308992
1.75 1.75 2.308895
1.75 1.75 2.308800
1.75 1.75 2.308706
1.75 1.75 2.308614
1.75 1.75 2.308524
1.75 1.75 2.308436
1.75 1.75 2.308350
1.75 1.75 2.308265
1.75 1.75 2.308183
1.75 1.75 2.308102
1.75 1.75 2.308023
1.75 1.75 2.307945
1.75 1.75 2.307870
1.75 1.75 2.307796
1.75 1.75 2.307724
1.75 1.75 2.307654
1.75 1.75 2.307586
1.75 1.75 2.307519
1.75 1.75 2.307454
1.75 1.75 2.307391
1.75 1.75 2.307330
1.75 1.75 2.307271
1.75 1.75 2.307213
1.75 1.75 2.307157
1.75 1.75 2.307103
1.75 1.75 2.307051
1.75 1.75 2.307000
1.75 1.75 2.306951
1.75 1.75 2.306905
1.75 1.75 2.306859
1.75 1.75 2.306816
1.75 1.75 2.306774
1.75 1.75 2.306735
1.75 1.75 2.306697
1.75 1.75 2.306660
1.75 1.75 2.306626
1.75 1.75 2.306593
1.75 1.75 2.306562
1.75 1.75 2.306533
1.75 1.75 2.306506
1.75 1.75 2.306480
1.75 1.75 2.306456
1.75 1.75 2.306434
1.75 1.75 2.306414
1.75 1.75 2.306396
1.75 1.75 2.306379
1.75 1.75 2.306364
1.75 1.75 2.306351
1.75 1.75 2.306339
1.75 1.75 2.306330
1.75 1.75 2.306322
1.75 1.75 2.306316
1.75 1.75 2.306312
1.75 1.75 2.306309
1.75 1.75 2.306308
1.75 1.75 2.306309
1.75 1.75 2.306312
1.75 1.75 2.306317
1.75 1.75 2.306323
1.75 1.75 2.306331
1.75 1.75 2.306341
1.75 1.75 2.306353
1.75 1.75 2.306366
1.75 1.75 2.306382
1.75 1.75 2.306399
1.75 1.75 2.306418
1.75 1.75 2.306438
1.75 1.75 2.306460
1.75 1.75 2.306485
1.75 1.75 2.306510
1.75 1.75 2.306538
1.75 1.75 2.306568
1.75 1.75 2.306599
1.75 1.75 2.306632
1.75 1.75 2.306667
1.75 1.75 2.306703
1.75 1.75 2.306741
1.75 1.75 2.306782
1.75 1.75 2.306823
1.75 1.75 2.306867
1.75 1.75 2.306913
1.75 1.75 2.306960
1.75 1.75 2.307009
1.75 1.75 2.307060
1.75 1.75 2.307112
1.75 1.75 2.307167
1.75 1.75 2.307223
1.75 1.75 2.307281
1.75 1.75 2.307340
1.75 1.75 2.307402
1.75 1.75 2.307465
1.75 1.75 2.307530
1.75 1.75 2.307597
1.75 1.75 2.307666
1.75 1.75 2.307736
1.75 1.75 2.307808
1.75 1.75 2.307882
1.75 1.75 2.307958
1.75 1.75 2.308036
1.75 1.75 2.308115
1.75 1.75 2.308196
1.75 1.75 2.308279
1.75 1.75 2.308364
1.75 1.75 2.308451
1.75 1.75 2.308539
1.75 1.75 2.308629
1.75 1.75 2.308721
1.75 1.75 2.308815
1.75 1.75 2.308911
1.75 1.75 2.309008
1.75 1.75 2.309107
1.75 1.75 2.309208
1.75 1.75 2.309311
1.75 1.75 2.309416
1.75 1.75 2.309522
1.75 1.75 2.309630
1.75 1.75 2.309740
1.75 1.75 2.309852
1.75 1.75 2.309966
1.75 1.75 2.310081
1.75 1.75 2.310199
1.75 1.75 2.310318
1.75 1.75 2.310439
1.75 1.75 2.310562
1.75 1.75 2.310686
1.75 1.75 2.310813
1.75 1.75 2.310941
1.75 1.75 2.311071
1.75 1.75 2.311203
1.75 1.75 2.311337
1.75 1.75 2.311472
1.75 1.75 2.311610
1.75 1.75 2.311749
1.75 1.75 2.311890
1.75 1.75 2.312033
1.75 1.75 2.312178
1.75 1.75 2.312324
1.75 1.75 2.312473
1.75 1.75 2.312623
1.75 1.75 2.312775
1.75 1.75 2.312929
1.75 1.75 2.313085
1.75 1.75 2.313243
1.75 1.75 2.313402
1.75 1.75 2.313564
1.75 1.75 2.313727
1.75 1.75 2.313892
1.75 1.75 2.314059
1.75 1.75 2.314228
1.75 1.75 2.314398
1.75 1.75 2.314571
1.75 1.75 2.314746
1.75 1.75 2.314922
1.75 1.75 2.315100
1.75 1.75 2.315280
1.75 1.75 2.315462
1.75 1.75 2.315646
1.75 1.75 2.315832
1.75 1.75 2.316019
1.75 1.75 2.316209
1.75 1.75 2.316400
1.75 1.75 2.316593
1.75 1.75 2.316789
1.75 1.75 2.316986
1.75 1.75 2.317185
1.75 1.75 2.317386
1.75 1.75 2.317588
1.75 1.75 2.317793
1.75 1.75 2.318000
1.75 1.75 2.318208
1.75 1.75 2.318419
1.75 1.75 2.318631
1.75 1.75 2.318845
1.75 1.75 2.319061
1.75 1.75 2.319279
1.75 1.75 2.319499
1.75 1.75 2.319721
1.75 1.75 2.319945
1.75 1.75 2.320171
1.75 1.75 2.320399
1.75 1.75 2.320629
1.75 1.75 2.320860
1.75 1.75 2.321094
1.75 1.75 2.321329
1.75 1.75 2.321567
1.75 1.75 2.321806
1.75 1.75 2.322048
1.75 1.75 2.322291
1.75 1.75 2.322537
1.75 1.75 2.322784
1.75 1.75 2.323033
1.75 1.75 2.323284
1.75 1.75 2.323538
1.75 1.75 2.323793
1.75 1.75 2.324050
1.75 1.75 2.324309
1.75 1.75 2.324570
1.75 1.75 2.324833
1.75 1.75 2.325099
1.75 1.75 2.325366
1.75 1.75 2.325635
1.75 1.75 2.325906
1.75 1.75 2.326179
1.75 1.75 2.326454
1.75 1.75 2.326731
1.75 1.75 2.327011
1.75 1.75 2.327292
1.75 1.75 2.327575
1.75 1.75 2.327860
1.75 1.75 2.328148
1.75 1.75 2.328437
1.75 1.75 2.328728
1.75 1.75 2.329022
1.75 1.75 2.329317
1.75 1.75 2.329615
1.75 1.75 2.329914
1.75 1.75 2.330216
1.75 1.75 2.330519
1.75 1.75 2.330825
1.75 1.75 2.331133
1.75 1.75 2.331443
1.75 1.75 2.331755
1.75 1.75 2.332069
1.75 1.75 2.332385
1.75 1.75 2.332703
1.75 1.75 2.333023
1.75 1.75 2.333346
1.75 1.75 2.333670
1.75 1.75 2.333997
1.75 1.75 2.334325
1.75 1.75 2.334656
1.75 1.75 2.334989
1.75 1.75 2.335324
1.75 1.75 2.335661
1.75 1.75 2.336000
1.75 1.75 2.336342
1.75 1.75 2.336685
1.75 1.75 2.337031
1.75 1.75 2.337379
1.75 1.75 2.337729
1.75 1.75 2.338081
1.75 1.75 2.338435
1.75 1.75 2.338791
1.75 1.75 2.339150
1.75 1.75 2.339511
1.75 1.75 2.339874
1.75 1.75 2.340239
1.75 1.75 2.340606
1.75 1.75 2.340975
1.75 1.75 2.341347
1.75 1.75 2.341721
1.75 1.75 2.342097
1.75 1.75 2.342475
1.75 1.75 2.342856
1.75 1.75 2.343238
1.75 1.75 2.343623
1.75 1.75 2.344010
1.75 1.75 2.344400
1.75 1.75 2.344791
1.75 1.75 2.345185
1.75 1.75 2.345581
1.75 1.75 2.345980
1.75 1.75 2.346380
1.75 1.75 2.346783
1.75 1.75 2.347188
1.75 1.75 2.347595
1.75 1.75 2.348005
1.75 1.75 2.348417
1.75 1.75 2.348831
1.75 1.75 2.349248
1.75 1.75 2.349666
1.75 1.75 2.350087
1.75 1.75 2.350511
1.75 1.75 2.350936
1.75 1.75 2.351365
1.75 1.75 2.351795
1.75 1.75 2.352227
1.75 1.75 2.352662
1.75 1.75 2.353100
1.75 1.75 2.353539
1.75 1.75 2.353981
1.75 1.75 2.354426
1.75 1.75 2.354873
1.75 1.75 2.355322
1.75 1.75 2.355773
1.75 1.75 2.356227
1.75 1.75 2.356683
1.75 1.75 2.357142
1.75 1.75 2.357603
1.75 1.75 2.358066
1.75 1.75 2.358532
1.75 1.75 2.359000
1.75 1.75 2.359471
1.75 1.75 2.359944
1.75 1.75 2.360419
1.75 1.75 2.360897
1.75 1.75 2.361377
1.75 1.75 2.361860
1.75 1.75 2.362346
1.75 1.75 2.362833
1.75 1.75 2.363323
1.75 1.75 2.363816
1.75 1.75 2.364311
1.75 1.75 2.364809
1.75 1.75 2.365309
1.75 1.75 2.365811
1.75 1.75 2.366317
1.75 1.75 2.366824
1.75 1.75 2.367334
1.75 1.75 2.367847
1.75 1.75 2.368362
1.75 1.75 2.368880
1.75 1.75 2.369400
1.75 1.75 2.369923
1.75 1.75 2.370448
1.75 1.75 2.370976
1.75 1.75 2.371507
1.75 1.75 2.372040
1.75 1.75 2.372575
1.75 1.75 2.373114
1.75 1.75 2.373654
1.75 1.75 2.374198
1.75 1.75 2.374744
1.75 1.75 2.375292
1.75 1.75 2.375844
1.75 1.75 2.376398
1.75 1.75 2.376954
1.75 1.75 2.377513
1.75 1.75 2.378075
1.75 1.75 2.378640
1.75 1.75 2.379207
1.75 1.75 2.379777
1.75 1.75 2.380349
1.75 1.75 2.380925
1.75 1.75 2.381503
1.75 1.75 2.382083
1.75 1.75 2.382666
1.75 1.75 2.383253
1.75 1.75 2.383841
1.75 1.75 2.384433
1.75 1.75 2.385027
1.75 1.75 2.385624
1.75 1.75 2.386224
1.75 1.75 2.386826
1.75 1.75 2.387432
1.75 1.75 2.388040
1.75 1.75 2.388651
1.75 1.75 2.389265
1.75 1.75 2.389881
1.75 1.75 2.390500
1.75 1.75 2.391122
1.75 1.75 2.391747
1.75 1.75 2.392375
1.75 1.75 2.393006
1.75 1.75 2.393639
1.75 1.75 2.394276
1.75 1.75 2.394915
1.75 1.75 2.395557
1.75 1.75 2.396202
1.75 1.75 2.396850
1.75 1.75 2.397501
1.75 1.75 2.398155
1.75 1.75 2.398811
1.75 1.75 2.399471
1.75 1.75 2.400133
1.75 1.75 2.400799
1.75 1.75 2.401467
1.75 1.75 2.402139
1.75 1.75 2.402813
1.75 1.75 2.403491
1.75 1.75 2.404171
1.75 1.75 2.404854
1.75 1.75 2.404814
1.75 1.75 2.404777
1.75 1.75 2.404741
1.75 1.75 2.404707
1.75 1.75 2.404675
1.75 1.75 2.404645
1.75 1.75 2.404617
1.75 1.75 2.404591
1.75 1.75 2.404567
1.75 1.75 2.404545
1.75 1.75 2.404525
1.75 1.75 2.404508
1.75 1.75 2.404492
1.75 1.75 2.404478
1.75 1.75 2.404466
1.75 1.75 2.404456
1.75 1.75 2.404448
1.75 1.75 2.404442
1.75 1.75 2.404438
1.75 1.75 2.404436
1.75 1.75 2.404436
1.75 1.75 2.404438
1.75 1.75 2.404442
1.75 1.75 2.404448
1.75 1.75 2.404456
1.75 1.75 2.404466
1.75 1.75 2.404478
1.75 1.75 2.404492
1.75 1.75 2.404508
1.75 1.75 2.404526
1.75 1.75 2.404546
1.75 1.75 2.404568
1.75 1.75 2.404592
1.75 1.75 2.404618
1.75 1.75 2.404646
1.75 1.75 2.404676
1.75 1.75 2.404708
1.75 1.75 2.404741
1.75 1.75 2.404777
1.75 1.75 2.404815
1.75 1.75 2.404855
1.75 1.75 2.404897
1.75 1.75 2.404941
1.75 1.75 2.404986
1.75 1.75 2.405034
1.75 1.75 2.405084
1.75 1.75 2.405136
1.75 1.75 2.405189
1.75 1.75 2.405245
1.75 1.75 2.405303
1.75 1.75 2.405363
1.75 1.75 2.405424
1.75 1.75 2.405488
1.75 1.75 2.405554
1.75 1.75 2.405621
1.75 1.75 2.405691
1.75 1.75 2.405763
1.75 1.75 2.405836
1.75 1.75 2.405912
1.75 1.75 2.405990
1.75 1.75 2.406069
1.75 1.75 2.406151
1.75 1.75 2.406234
1.75 1.75 2.406320
1.75 1.75 2.406408
1.75 1.75 2.406497
1.75 1.75 2.406589
1.75 1.75 2.406682
1.75 1.75 2.406778
1.75 1.75 2.406876
1.75 1.75 2.406975
1.75 1.75 2.407077
1.75 1.75 2.407181
1.75 1.75 2.407286
1.75 1.75 2.407394
1.75 1.75 2.407503
1.75 1.75 2.407615
1.75 1.75 2.407729
1.75 1.75 2.407844
1.75 1.75 2.407962
1.75 1.75 2.408082
1.75 1.75 2.408204
1.75 1.75 2.408327
1.75 1.75 2.408453
1.75 1.75 2.408581
1.75 1.75 2.408711
1.75 1.75 2.408842
1.75 1.75 2.408976
1.75 1.75 2.409112
1.75 1.75 2.409250
1.75 1.75 2.409390
1.75 1.75 2.409532
1.75 1.75 2.409676
1.75 1.75 2.409822
1.75 1.75 2.409970
1.75 1.75 2.410120
1.75 1.75 2.410272
1.75 1.75 2.410426
1.75 1.75 2.410582
1.75 1.75 2.410740
1.75 1.75 2.410901
1.75 1.75 2.411063
1.75 1.75 2.411227
1.75 1.75 2.411394
1.75 1.75 2.411562
1.75 1.75 2.411733
1.75 1.75 2.411905
1.75 1.75 2.412080
1.75 1.75 2.412256
1.75 1.75 2.412435
1.75 1.75 2.412616
1.75 1.75 2.412799
1.75 1.75 2.412984
1.75 1.75 2.413170
1.75 1.75 2.413360
1.75 1.75 2.413551
1.75 1.75 2.413744
1.75 1.75 2.413939
1.75 1.75 2.414136
1.75 1.75 2.414336
1.75 1.75 2.414537
1.75 1.75 2.414741
1.75 1.75 2.414946
1.75 1.75 2.415154
1.75 1.75 2.415364
1.75 1.75 2.415576
1.75 1.75 2.415790
1.75 1.75 2.416006
1.75 1.75 2.416224
1.75 1.75 2.416445
1.75 1.75 2.416667
1.75 1.75 2.416892
1.75 1.75 2.417118
1.75 1.75 2.417347
1.75 1.75 2.417578
1.75 1.75 2.417811
1.75 1.75 2.418046
1.75 1.75 2.418284
1.75 1.75 2.418523
1.75 1.75 2.418764
1.75 1.75 2.419008
1.75 1.75 2.419254
1.75 1.75 2.419502
1.75 1.75 2.419752
1.75 1.75 2.420004
1.75 1.75 2.420259
1.75 1.75 2.420515
1.75 1.75 2.420774
1.75 1.75 2.421035
1.75 1.75 2.421298
1.75 1.75 2.421563
1.75 1.75 2.421830
1.75 1.75 2.422100
1.75 1.75 2.422371
1.75 1.75 2.422645
1.75 1.75 2.422921
1.75 1.75 2.423199
1.75 1.75 2.423480
1.75 1.75 2.423762
1.75 1.75 2.424047
1.75 1.75 2.424334
1.75 1.75 2.424623
1.75 1.75 2.424915
1.75 1.75 2.425208
1.75 1.75 2.425504
1.75 1.75 2.425802
1.75 1.75 2.426102
1.75 1.75 2.426405
1.75 1.75 2.426710
1.75 1.75 2.427016
1.75 1.75 2.427326
1.75 1.75 2.427637
1.75 1.75 2.427951
1.75 1.75 2.428267
1.75 1.75 2.428585
1.75 1.75 2.428905
1.75 1.75 2.429228
1.75 1.75 2.429553
1.75 1.75 2.429880
1.75 1.75 2.430209
1.75 1.75 2.430541
1.75 1.75 2.430875
1.75 1.75 2.431211
1.75 1.75 2.431550
1.75 1.75 2.431890
1.75 1.75 2.432234
1.75 1.75 2.432579
1.75 1.75 2.432927
1.75 1.75 2.433277
1.75 1.75 2.433629
1.75 1.75 2.433984
1.75 1.75 2.434341
1.75 1.75 2.434700
1.75 1.75 2.435062
1.75 1.75 2.435426
1.75 1.75 2.435792
1.75 1.75 2.436161
1.75 1.75 2.436532
1.75 1.75 2.436905
1.75 1.75 2.437281
1.75 1.75 2.437659
1.75 1.75 2.438039
1.75 1.75 2.438422
1.75 1.75 2.438807
1.75 1.75 2.439195
1.75 1.75 2.439585
1.75 1.75 2.439977
1.75 1.75 2.440372
1.75 1.75 2.440769
1.75 1.75 2.441169
1.75 1.75 2.441570
1.75 1.75 2.441975
1.75 1.75 2.442382
1.75 1.75 2.442791
1.75 1.75 2.443202
1.75 1.75 2.443617
1.75 1.75 2.444033
1.75 1.75 2.444452
1.75 1.75 2.444873
1.75 1.75 2.445297
1.75 1.75 2.445724
1.75 1.75 2.446153
1.75 1.75 2.446584
1.75 1.75 2.447018
1.75 1.75 2.447454
1.75 1.75 2.447893
1.75 1.75 2.448334
1.75 1.75 2.448778
1.75 1.75 2.449224
1.75 1.75 2.449673
1.75 1.75 2.450124
1.75 1.75 2.450578
1.75 1.75 2.451034
1.75 1.75 2.451493
1.75 1.75 2.451954
1.75 1.75 2.452418
1.75 1.75 2.452885
1.75 1.75 2.453354
1.75 1.75 2.453826
1.75 1.75 2.454300
1.75 1.75 2.454777
1.75 1.75 2.455256
1.75 1.75 2.455738
1.75 1.75 2.456223
1.75 1.75 2.456710
1.75 1.75 2.457200
1.75 1.75 2.457692
1.75 1.75 2.458187
1.75 1.75 2.458685
1.75 1.75 2.459185
1.75 1.75 2.459688
1.75 1.75 2.460194
1.75 1.75 2.460702
1.75 1.75 2.461213
1.75 1.75 2.461726
1.75 1.75 2.462243
1.75 1.75 2.462762
1.75 1.75 2.463283
1.75 1.75 2.463808
1.75 1.75 2.464335
1.75 1.75 2.464864
1.75 1.75 2.465397
1.75 1.75 2.465932
1.75 1.75 2.466470
1.75 1.75 2.467011
1.75 1.75 2.467554
1.75 1.75 2.468100
1.75 1.75 2.468649
1.75 1.75 2.469201
1.75 1.75 2.469756
1.75 1.75 2.470313
1.75 1.75 2.470873
1.75 1.75 2.471436
1.75 1.75 2.472001
1.75 1.75 2.472570
1.75 1.75 2.473141
1.75 1.75 2.473715
1.75 1.75 2.474292
1.75 1.75 2.474872
1.75 1.75 2.475455
1.75 1.75 2.476041
1.75 1.75 2.476629
1.75 1.75 2.477220
1.75 1.75 2.477814
1.75 1.75 2.478411
1.75 1.75 2.479011
1.75 1.75 2.479614
1.75 1.75 2.480220
1.75 1.75 2.480829
1.75 1.75 2.481441
1.75 1.75 2.482055
1.75 1.75 2.482673
1.75 1.75 2.483293
1.75 1.75 2.483917
1.75 1.75 2.484543
1.75 1.75 2.485173
1.75 1.75 2.485805
1.75 1.75 2.486440
1.75 1.75 2.487079
1.75 1.75 2.487720
1.75 1.75 2.488365
1.75 1.75 2.489012
1.75 1.75 2.489663
1.75 1.75 2.490317
1.75 1.75 2.490973
1.75 1.75 2.491633
1.75 1.75 2.492296
1.75 1.75 2.492962
1.75 1.75 2.493631
1.75 1.75 2.494303
1.75 1.75 2.494978
1.75 1.75 2.495657
1.75 1.75 2.496338
1.75 1.75 2.497023
1.75 1.75 2.497711
1.75 1.75 2.498402
1.75 1.75 2.499096
1.75 1.75 2.499794
1.75 1.75 2.500494
1.75 1.75 2.501198
1.75 1.75 2.501905
1.75 1.75 2.502615
1.75 1.75 2.503329
1.75 1.75 2.504045
1.75 1.75 2.504765
1.75 1.75 2.505489
1.75 1.75 2.506215
1.75 1.75 2.506945
1.75 1.75 2.507678
1.75 1.75 2.508415
1.75 1.75 2.509154
1.75 1.75 2.509897
1.75 1.75 2.510644
1.75 1.75 2.511394
1.75 1.75 2.512147
1.75 1.75 2.512903
1.75 1.75 2.513663
1.75 1.75 2.514426
1.75 1.75 2.515193
1.75 1.75 2.515963
1.75 1.75 2.516737
1.75 1.75 2.517514
1.75 1.75 2.518294
1.75 1.75 2.519078
1.75 1.75 2.519865
1.75 1.75 2.520656
1.75 1.75 2.521451
1.75 1.75 2.522248
1.75 1.75 2.523050
1.75 1.75 2.523855
1.75 1.75 2.524663
1.75 1.75 2.525475
1.75 1.75 2.526291
1.75 1.75 2.527110
1.75 1.75 2.527932
1.75 1.75 2.528759
1.75 1.75 2.529589
1.75 1.75 2.530422
1.75 1.75 2.531259
1.75 1.75 2.532100
1.75 1.75 2.532945
1.75 1.75 2.533793
1.75 1.75 2.534645
1.75 1.75 2.535500
1.75 1.75 2.536360
1.75 1.75 2.537223
1.75 1.75 2.538090
1.75 1.75 2.538960
1.75 1.75 2.539834
1.75 1.75 2.540712
1.75 1.75 2.541594
1.75 1.75 2.542480
1.75 1.75 2.543369
1.75 1.75 2.544263
1.75 1.75 2.545160
1.75 1.75 2.546061
1.75 1.75 2.546966
1.75 1.75 2.547874
1.75 1.75 2.548787
1.75 1.75 2.549704
1.75 1.75 2.550624
1.75 1.75 2.551549
1.75 1.75 2.552477
1.75 1.75 2.553409
1.75 1.75 2.554346
1.75 1.75 2.555286
1.75 1.75 2.556230
1.75 1.75 2.557179
1.75 1.75 2.558131
1.75 1.75 2.559088
1.75 1.75 2.560048
1.75 1.75 2.561013
1.75 1.75 2.561982
1.75 1.75 2.562954
1.75 1.75 2.563931
1.75 1.75 2.564913
1.75 1.75 2.565898
1.75 1.75 2.566887
1.75 1.75 2.567881
1.75 1.75 2.568879
1.75 1.75 2.569881
1.75 1.75 2.570887
1.75 1.75 2.571898
1.75 1.75 2.572913
1.75 1.75 2.573932
1.75 1.75 2.574955
1.75 1.75 2.575983
1.75 1.75 2.577015
1.75 1.75 2.578052
1.75 1.75 2.579092
1.75 1.75 2.580138
1.75 1.75 2.581187
1.75 1.75 2.582241
1.75 1.75 2.583300
1.75 1.75 2.584362
1.75 1.75 2.585430
1.75 1.75 2.586502
1.75 1.75 2.587578
1.75 1.75 2.588659
1.75 1.75 2.589744
1.75 1.75 2.590834
1.75 1.75 2.591929
1.75 1.75 2.593028
1.75 1.75 2.594132
1.75 1.75 2.595240
1.75 1.75 2.596353
1.75 1.75 2.597471
1.75 1.75 2.597655
1.75 1.75 2.597843
1.75 1.75 2.598033
1.75 1.75 2.598225
1.75 1.75 2.598419
1.75 1.75 2.598617
1.75 1.75 2.598816
1.75 1.75 2.599018
1.75 1.75 2.599223
1.75 1.75 2.599430
1.75 1.75 2.599639
1.75 1.75 2.599851
1.75 1.75 2.600066
1.75 1.75 2.600283
1.75 1.75 2.600502
1.75 1.75 2.600724
1.75 1.75 2.600948
1.75 1.75 2.601175
1.75 1.75 2.601405
1.75 1.75 2.601637
1.75 1.75 2.601871
1.75 1.75 2.602108
1.75 1.75 2.602347
1.75 1.75 2.602589
1.75 1.75 2.602834
1.75 1.75 2.603080
1.75 1.75 2.603330
1.75 1.75 2.603582
1.75 1.75 2.603836
1.75 1.75 2.604093
1.75 1.75 2.604353
1.75 1.75 2.604615
1.75 1.75 2.604880
1.75 1.75 2.605147
1.75 1.75 2.605417
1.75 1.75 2.605689
1.75 1.75 2.605964
1.75 1.75 2.606241
1.75 1.75 2.606521
1.75 1.75 2.606804
1.75 1.75 2.607089
1.75 1.75 2.607377
1.75 1.75 2.607667
1.75 1.75 2.607960
1.75 1.75 2.608256
1.75 1.75 2.608554
1.75 1.75 2.608854
1.75 1.75 2.609158
1.75 1.75 2.609463
1.75 1.75 2.609772
1.75 1.75 2.610083
1.75 1.75 2.610397
1.75 1.75 2.610713
1.75 1.75 2.611032
1.75 1.75 2.611354
1.75 1.75 2.611678
1.75 1.75 2.612005
1.75 1.75 2.612335
1.75 1.75 2.612667
1.75 1.75 2.613002
1.75 1.75 2.613339
1.75 1.75 2.613679
1.75 1.75 2.614022
1.75 1.75 2.614368
1.75 1.75 2.614716
1.75 1.75 2.615067
1.75 1.75 2.615421
1.75 1.75 2.615777
1.75 1.75 2.616136
1.75 1.75 2.616498
1.75 1.75 2.616862
1.75 1.75 2.617229
1.75 1.75 2.617599
1.75 1.75 2.617972
1.75 1.75 2.618347
1.75 1.75 2.618725
1.75 1.75 2.619106
1.75 1.75 2.619490
1.75 1.75 2.619876
1.75 1.75 2.620265
1.75 1.75 2.620657
1.75 1.75 2.621052
1.75 1.75 2.621450
1.75 1.75 2.621850
1.75 1.75 2.622253
1.75 1.75 2.622659
1.75 1.75 2.623068
1.75 1.75 2.623479
1.75 1.75 2.623893
1.75 1.75 2.624311
1.75 1.75 2.624731
1.75 1.75 2.625153
1.75 1.75 2.625579
1.75 1.75 2.626008
1.75 1.75 2.626439
1.75 1.75 2.626873
1.75 1.75 2.627311
1.75 1.75 2.627751
1.75 1.75 2.628194
1.75 1.75 2.628639
1.75 1.75 2.629088
1.75 1.75 2.629540
1.75 1.75 2.629994
1.75 1.75 2.630452
1.75 1.75 2.630912
1.75 1.75 2.631376
1.75 1.75 2.631842
1.75 1.75 2.632311
1.75 1.75 2.632783
1.75 1.75 2.633259
1.75 1.75 2.633737
1.75 1.75 2.634218
1.75 1.75 2.634702
1.75 1.75 2.635189
1.75 1.75 2.635679
1.75 1.75 2.636173
1.75 1.75 2.636669
1.75 1.75 2.637168
1.75 1.75 2.637670
1.75 1.75 2.638176
1.75 1.75 2.638684
1.75 1.75 2.639196
1.75 1.75 2.639710
1.75 1.75 2.640228
1.75 1.75 2.640748
1.75 1.75 2.641272
1.75 1.75 2.641799
1.75 1.75 2.642329
1.75 1.75 2.642862
1.75 1.75 2.643399
1.75 1.75 2.643938
1.75 1.75 2.644481
1.75 1.75 2.645026
1.75 1.75 2.645575
1.75 1.75 2.646127
1.75 1.75 2.646683
1.75 1.75 2.647241
1.75 1.75 2.647803
1.75 1.75 2.648368
1.75 1.75 2.648936
1.75 1.75 2.649507
1.75 1.75 2.650082
1.75 1.75 2.650660
1.75 1.75 2.651241
1.75 1.75 2.651825
1.75 1.75 2.652413
1.75 1.75 2.653004
1.75 1.75 2.652838
1.75 1.75 2.652674
1.75 1.75 2.652513
1.75 1.75 2.652354
1.75 1.75 2.652198
1.75 1.75 2.652044
1.75 1.75 2.651893
1.75 1.75 2.651744
1.75 1.75 2.651598
1.75 1.75 2.651455
1.75 1.75 2.651314
1.75 1.75 2.651175
1.75 1.75 2.651039
1.75 1.75 2.650906
1.75 1.75 2.650775
1.75 1.75 2.650647
1.75 1.75 2.650521
1.75 1.75 2.650397
1.75 1.75 2.650277
1.75 1.75 2.650158
1.75 1.75 2.650043
1.75 1.75 2.649929
1.75 1.75 2.649819
1.75 1.75 2.649710
1.75 1.75 2.649605
1.75 1.75 2.649501
1.75 1.75 2.649401
