# Viterbi_decoding posterior_decoding posterior_mean
0.32 0.32 0.324257
0.32 0.32 0.324263
0.32 0.32 0.324268
0.32 0.32 0.324274
0.32 0.32 0.324279
0.32 0.32 0.324285
0.32 0.32 0.324291
0.32 0.32 0.324297
0.32 0.32 0.324303
0.32 0.32 0.324309
0.32 0.32 0.324315
0.32 0.32 0.324321
0.32 0.32 0.324328
0.32 0.32 0.324334
0.32 0.32 0.324341
0.32 0.32 0.324347
0.32 0.32 0.324354
0.32 0.32 0.324361
0.32 0.32 0.324368
0.32 0.32 0.324375
0.32 0.32 0.324382
0.32 0.32 0.324389
0.32 0.32 0.324396
0.32 0.32 0.324404
0.32 0.32 0.324411
0.32 0.32 0.324419
0.32 0.32 0.324427
0.32 0.32 0.324434
0.32 0.32 0.324442
0.32 0.32 0.324450
0.32 0.32 0.324458
0.32 0.32 0.324467
0.32 0.32 0.324475
0.32 0.32 0.324483
0.32 0.32 0.324492
0.32 0.32 0.324500
0.32 0.32 0.324509
0.32 0.32 0.324518
0.32 0.32 0.324527
0.32 0.32 0.324536
0.32 0.32 0.324545
0.32 0.32 0.324554
0.32 0.32 0.324563
0.32 0.32 0.324573
0.32 0.32 0.324582
0.32 0.32 0.324592
0.32 0.32 0.324602
0.32 0.32 0.324612
0.32 0.32 0.324622
0.32 0.32 0.324632
0.32 0.32 0.324642
0.32 0.32 0.324653
0.32 0.32 0.324663
0.32 0.32 0.324674
0.32 0.32 0.324685
0.32 0.32 0.324695
0.32 0.32 0.324706
0.32 0.32 0.324718
0.32 0.32 0.324729
0.32 0.32 0.324740
0.32 0.32 0.324752
0.32 0.32 0.324763
0.32 0.32 0.324775
0.32 0.32 0.324787
0.32 0.32 0.324799
0.32 0.32 0.324811
0.32 0.32 0.324823
0.32 0.32 0.324836
0.32 0.32 0.324848
0.32 0.32 0.324861
0.32 0.32 0.324874
0.32 0.32 0.324887
0.32 0.32 0.324900
0.32 0.32 0.324913
0.32 0.32 0.324927
0.32 0.32 0.324940
0.32 0.32 0.324954
0.32 0.32 0.324968
0.32 0.32 0.324982
0.32 0.32 0.324996
0.32 0.32 0.325011
0.32 0.32 0.325025
0.32 0.32 0.325040
0.32 0.32 0.325055
0.32 0.32 0.325070
0.32 0.32 0.325085
0.32 0.32 0.325100
0.32 0.32 0.325116
0.32 0.32 0.325132
0.32 0.32 0.325147
0.32 0.32 0.325163
0.32 0.32 0.325180
0.32 0.32 0.325196
0.32 0.32 0.325213
0.32 0.32 0.325229
0.32 0.32 0.325246
0.32 0.32 0.325263
0.32 0.32 0.325281
0.32 0.32 0.325298
0.32 0.32 0.325316
0.32 0.32 0.325334
0.32 0.32 0.325352
0.32 0.32 0.325370
0.32 0.32 0.325389
0.32 0.32 0.325408
0.32 0.32 0.325427
0.32 0.32 0.325446
0.32 0.32 0.325465
0.32 0.32 0.325485
0.32 0.32 0.325505
0.32 0.32 0.325525
0.32 0.32 0.325545
0.32 0.32 0.325566
0.32 0.32 0.325586
0.32 0.32 0.325607
0.32 0.32 0.325629
0.32 0.32 0.325650
0.32 0.32 0.325672
0.32 0.32 0.325694
0.32 0.32 0.325716
0.32 0.32 0.325738
0.32 0.32 0.325761
0.32 0.32 0.325784
0.32 0.32 0.325808
0.32 0.32 0.325831
0.32 0.32 0.325855
0.32 0.32 0.325879
0.32 0.32 0.325903
0.32 0.32 0.325928
0.32 0.32 0.325953
0.32 0.32 0.325978
0.32 0.32 0.326004
0.32 0.32 0.326030
0.32 0.32 0.326056
0.32 0.32 0.326083
0.32 0.32 0.326063
0.32 0.32 0.326043
0.32 0.32 0.326024
0.32 0.32 0.326005
0.32 0.32 0.325986
0.32 0.32 0.325967
0.32 0.32 0.325949
0.32 0.32 0.325931
0.32 0.32 0.325913
0.32 0.32 0.325896
0.32 0.32 0.325879
0.32 0.32 0.325862
0.32 0.32 0.325845
0.32 0.32 0.325829
0.32 0.32 0.325813
0.32 0.32 0.325797
0.32 0.32 0.325781
0.32 0.32 0.325765
0.32 0.32 0.325750
0.32 0.32 0.325735
0.32 0.32 0.325720
0.32 0.32 0.325706
0.32 0.32 0.325691
0.32 0.32 0.325677
0.32 0.32 0.325663
0.32 0.32 0.325649
0.32 0.32 0.325636
0.32 0.32 0.325622
0.32 0.32 0.325609
0.32 0.32 0.325596
0.32 0.32 0.325584
0.32 0.32 0.325571
0.32 0.32 0.325559
0.32 0.32 0.325546
0.32 0.32 0.325534
0.32 0.32 0.325523
0.32 0.32 0.325511
0.32 0.32 0.325500
0.32 0.32 0.325488
0.32 0.32 0.325477
0.32 0.32 0.325466
0.32 0.32 0.325455
0.32 0.32 0.325445
0.32 0.32 0.325434
0.32 0.32 0.325424
0.32 0.32 0.325414
0.32 0.32 0.325404
0.32 0.32 0.325394
0.32 0.32 0.325385
0.32 0.32 0.325375
0.32 0.32 0.325366
0.32 0.32 0.325357
0.32 0.32 0.325348
0.32 0.32 0.325339
0.32 0.32 0.325330
0.32 0.32 0.325322
0.32 0.32 0.325313
0.32 0.32 0.325305
0.32 0.32 0.325297
0.32 0.32 0.325289
0.32 0.32 0.325281
0.32 0.32 0.325273
0.32 0.32 0.325266
0.32 0.32 0.325258
0.32 0.32 0.325251
0.32 0.32 0.325244
0.32 0.32 0.325236
0.32 0.32 0.325229
0.32 0.32 0.325223
0.32 0.32 0.325216
0.32 0.32 0.325209
0.32 0.32 0.325203
0.32 0.32 0.325197
0.32 0.32 0.325190
0.32 0.32 0.325184
0.32 0.32 0.325178
0.32 0.32 0.325173
0.32 0.32 0.325167
0.32 0.32 0.325161
0.32 0.32 0.325156
0.32 0.32 0.325150
0.32 0.32 0.325145
0.32 0.32 0.325140
0.32 0.32 0.325135
0.32 0.32 0.325130
0.32 0.32 0.325125
0.32 0.32 0.325120
0.32 0.32 0.325116
0.32 0.32 0.325111
0.32 0.32 0.325107
0.32 0.32 0.325103
0.32 0.32 0.325099
0.32 0.32 0.325094
0.32 0.32 0.325090
0.32 0.32 0.325087
0.32 0.32 0.325083
0.32 0.32 0.325079
0.32 0.32 0.325076
0.32 0.32 0.325072
0.32 0.32 0.325069
0.32 0.32 0.325065
0.32 0.32 0.325062
0.32 0.32 0.325059
0.32 0.32 0.325056
0.32 0.32 0.325053
0.32 0.32 0.325051
0.32 0.32 0.325048
0.32 0.32 0.325045
0.32 0.32 0.325043
0.32 0.32 0.325040
0.32 0.32 0.325038
0.32 0.32 0.325036
0.32 0.32 0.325034
0.32 0.32 0.325032
0.32 0.32 0.325030
0.32 0.32 0.325028
0.32 0.32 0.325026
0.32 0.32 0.325024
0.32 0.32 0.325023
0.32 0.32 0.325021
0.32 0.32 0.325020
0.32 0.32 0.325018
0.32 0.32 0.325017
0.32 0.32 0.325016
0.32 0.32 0.325015
0.32 0.32 0.325014
0.32 0.32 0.325013
0.32 0.32 0.325012
0.32 0.32 0.325011
0.32 0.32 0.325011
0.32 0.32 0.325010
0.32 0.32 0.325010
0.32 0.32 0.325009
0.32 0.32 0.325009
0.32 0.32 0.325009
0.32 0.32 0.325008
0.32 0.32 0.325008
0.32 0.32 0.325008
0.32 0.32 0.325009
0.32 0.32 0.325009
0.32 0.32 0.325009
0.32 0.32 0.325009
0.32 0.32 0.325010
0.32 0.32 0.325010
0.32 0.32 0.325011
0.32 0.32 0.325011
0.32 0.32 0.325012
0.32 0.32 0.325013
0.32 0.32 0.325014
0.32 0.32 0.325015
0.32 0.32 0.325016
0.32 0.32 0.325017
0.32 0.32 0.325018
0.32 0.32 0.325019
0.32 0.32 0.325021
0.32 0.32 0.325022
0.32 0.32 0.325024
0.32 0.32 0.325025
0.32 0.32 0.325027
0.32 0.32 0.325029
0.32 0.32 0.325031
0.32 0.32 0.325032
0.32 0.32 0.325034
0.32 0.32 0.325036
0.32 0.32 0.325039
0.32 0.32 0.325041
0.32 0.32 0.325043
0.32 0.32 0.325045
0.32 0.32 0.325048
0.32 0.32 0.325050
0.32 0.32 0.325053
0.32 0.32 0.325056
0.32 0.32 0.325058
0.32 0.32 0.325061
0.32 0.32 0.325064
0.32 0.32 0.325067
0.32 0.32 0.325070
0.32 0.32 0.325073
0.32 0.32 0.325077
0.32 0.32 0.325080
0.32 0.32 0.325083
0.32 0.32 0.325087
0.32 0.32 0.325090
0.32 0.32 0.325094
0.32 0.32 0.325097
0.32 0.32 0.325101
0.32 0.32 0.325105
0.32 0.32 0.325109
0.32 0.32 0.325113
0.32 0.32 0.325117
0.32 0.32 0.325121
0.32 0.32 0.325125
0.32 0.32 0.325130
0.32 0.32 0.325134
0.32 0.32 0.325138
0.32 0.32 0.325143
0.32 0.32 0.325147
0.32 0.32 0.325152
0.32 0.32 0.325157
0.32 0.32 0.325162
0.32 0.32 0.325167
0.32 0.32 0.325172
0.32 0.32 0.325177
0.32 0.32 0.325182
0.32 0.32 0.325187
0.32 0.32 0.325192
0.32 0.32 0.325198
0.32 0.32 0.325203
0.32 0.32 0.325209
0.32 0.32 0.325214
0.32 0.32 0.325220
0.32 0.32 0.325226
0.32 0.32 0.325231
0.32 0.32 0.325237
0.32 0.32 0.325243
0.32 0.32 0.325249
0.32 0.32 0.325256
0.32 0.32 0.325262
0.32 0.32 0.325268
0.32 0.32 0.325274
0.32 0.32 0.325281
0.32 0.32 0.325287
0.32 0.32 0.325294
0.32 0.32 0.325301
0.32 0.32 0.325308
0.32 0.32 0.325314
0.32 0.32 0.325321
0.32 0.32 0.325328
0.32 0.32 0.325336
0.32 0.32 0.325343
0.32 0.32 0.325350
0.32 0.32 0.325357
0.32 0.32 0.325365
0.32 0.32 0.325372
0.32 0.32 0.325380
0.32 0.32 0.325388
0.32 0.32 0.325395
0.32 0.32 0.325403
0.32 0.32 0.325411
0.32 0.32 0.325419
0.32 0.32 0.325427
0.32 0.32 0.325436
0.32 0.32 0.325444
0.32 0.32 0.325452
0.32 0.32 0.325461
0.32 0.32 0.325469
0.32 0.32 0.325478
0.32 0.32 0.325487
0.32 0.32 0.325495
0.32 0.32 0.325504
0.32 0.32 0.325513
0.32 0.32 0.325522
0.32 0.32 0.325531
0.32 0.32 0.325541
0.32 0.32 0.325550
0.32 0.32 0.325559
0.32 0.32 0.325569
0.32 0.32 0.325578
0.32 0.32 0.325588
0.32 0.32 0.325598
0.32 0.32 0.325608
0.32 0.32 0.325618
0.32 0.32 0.325628
0.32 0.32 0.325638
0.32 0.32 0.325648
0.32 0.32 0.325658
0.32 0.32 0.325669
0.32 0.32 0.325679
0.32 0.32 0.325690
0.32 0.32 0.325700
0.32 0.32 0.325711
0.32 0.32 0.325722
0.32 0.32 0.325733
0.32 0.32 0.325744
0.32 0.32 0.325755
0.32 0.32 0.325766
0.32 0.32 0.325778
0.32 0.32 0.325789
0.32 0.32 0.325801
0.32 0.32 0.325812
0.32 0.32 0.325824
0.32 0.32 0.325836
0.32 0.32 0.325848
0.32 0.32 0.325860
0.32 0.32 0.325872
0.32 0.32 0.325884
0.32 0.32 0.325897
0.32 0.32 0.325909
0.32 0.32 0.325921
0.32 0.32 0.325934
0.32 0.32 0.325947
0.32 0.32 0.325960
0.32 0.32 0.325973
0.32 0.32 0.325986
0.32 0.32 0.325999
0.32 0.32 0.326012
0.32 0.32 0.326025
0.32 0.32 0.326039
0.32 0.32 0.326052
0.32 0.32 0.326066
0.32 0.32 0.326080
0.32 0.32 0.326094
0.32 0.32 0.326108
0.32 0.32 0.326122
0.32 0.32 0.326136
0.32 0.32 0.326150
0.32 0.32 0.326165
0.32 0.32 0.326179
0.32 0.32 0.326194
0.32 0.32 0.326208
0.32 0.32 0.326223
0.32 0.32 0.326238
0.32 0.32 0.326253
0.32 0.32 0.326268
0.32 0.32 0.326284
0.32 0.32 0.326299
0.32 0.32 0.326315
0.32 0.32 0.326330
0.32 0.32 0.326346
0.32 0.32 0.326362
0.32 0.32 0.326378
0.32 0.32 0.326394
0.32 0.32 0.326410
0.32 0.32 0.326427
0.32 0.32 0.326443
0.32 0.32 0.326460
0.32 0.32 0.326476
0.32 0.32 0.326493
0.32 0.32 0.326510
0.32 0.32 0.326527
0.32 0.32 0.326544
0.32 0.32 0.326562
0.32 0.32 0.326579
0.32 0.32 0.326597
0.32 0.32 0.326615
0.32 0.32 0.326632
0.32 0.32 0.326650
0.32 0.32 0.326668
0.32 0.32 0.326687
0.32 0.32 0.326705
0.32 0.32 0.326723
0.32 0.32 0.326742
0.32 0.32 0.326761
0.32 0.32 0.326780
0.32 0.32 0.326799
0.32 0.32 0.326818
0.32 0.32 0.326837
0.32 0.32 0.326856
0.32 0.32 0.326876
0.32 0.32 0.326895
0.32 0.32 0.326915
0.32 0.32 0.326935
0.32 0.32 0.326955
0.32 0.32 0.326976
0.32 0.32 0.326996
0.32 0.32 0.327016
0.32 0.32 0.327037
0.32 0.32 0.327058
0.32 0.32 0.327079
0.32 0.32 0.327100
0.32 0.32 0.327121
0.32 0.32 0.327142
0.32 0.32 0.327164
0.32 0.32 0.327186
0.32 0.32 0.327207
0.32 0.32 0.327229
0.32 0.32 0.327251
0.32 0.32 0.327274
0.32 0.32 0.327296
0.32 0.32 0.327319
0.32 0.32 0.327341
0.32 0.32 0.327364
0.32 0.32 0.327387
0.32 0.32 0.327410
0.32 0.32 0.327434
0.32 0.32 0.327457
0.32 0.32 0.327481
0.32 0.32 0.327505
0.32 0.32 0.327529
0.32 0.32 0.327553
0.32 0.32 0.327577
0.32 0.32 0.327602
0.32 0.32 0.327626
0.32 0.32 0.327651
0.32 0.32 0.327676
0.32 0.32 0.327701
0.32 0.32 0.327726
0.32 0.32 0.327752
0.32 0.32 0.327778
0.32 0.32 0.327803
0.32 0.32 0.327829
0.32 0.32 0.327856
0.32 0.32 0.327882
0.32 0.32 0.327908
0.32 0.32 0.327935
0.32 0.32 0.327962
0.32 0.32 0.327989
0.32 0.32 0.328016
0.32 0.32 0.328044
0.32 0.32 0.328071
0.32 0.32 0.328099
0.32 0.32 0.328127
0.32 0.32 0.328155
0.32 0.32 0.328184
0.32 0.32 0.328212
0.32 0.32 0.328241
0.32 0.32 0.328270
0.32 0.32 0.328299
0.32 0.32 0.328328
0.32 0.32 0.328358
0.32 0.32 0.328387
0.32 0.32 0.328417
0.32 0.32 0.328447
0.32 0.32 0.328478
0.32 0.32 0.328508
0.32 0.32 0.328539
0.32 0.32 0.328570
0.32 0.32 0.328601
0.32 0.32 0.328632
0.32 0.32 0.328664
0.32 0.32 0.328696
0.32 0.32 0.328728
0.32 0.32 0.328760
0.32 0.32 0.328792
0.32 0.32 0.328825
0.32 0.32 0.328858
0.32 0.32 0.328891
0.32 0.32 0.328924
0.32 0.32 0.328958
0.32 0.32 0.328991
0.32 0.32 0.329025
0.32 0.32 0.329059
0.32 0.32 0.329094
0.32 0.32 0.329129
0.32 0.32 0.329163
0.32 0.32 0.329198
0.32 0.32 0.329234
0.32 0.32 0.329269
0.32 0.32 0.329305
0.32 0.32 0.329341
0.32 0.32 0.329378
0.32 0.32 0.329414
0.32 0.32 0.329451
0.32 0.32 0.329488
0.32 0.32 0.329525
0.32 0.32 0.329563
0.32 0.32 0.329601
0.32 0.32 0.329639
0.32 0.32 0.329677
0.32 0.32 0.329716
0.32 0.32 0.329755
0.32 0.32 0.329794
0.32 0.32 0.329833
0.32 0.32 0.329873
0.32 0.32 0.329913
0.32 0.32 0.329953
0.32 0.32 0.329993
0.32 0.32 0.330034
0.32 0.32 0.330075
0.32 0.32 0.330116
0.32 0.32 0.330158
0.32 0.32 0.330200
0.32 0.32 0.330242
0.32 0.32 0.330284
0.32 0.32 0.330327
0.32 0.32 0.330370
0.32 0.32 0.330413
0.32 0.32 0.330457
0.32 0.32 0.330501
0.32 0.32 0.330545
0.32 0.32 0.330590
0.32 0.32 0.330634
0.32 0.32 0.330680
0.32 0.32 0.330725
0.32 0.32 0.330771
0.32 0.32 0.330817
0.32 0.32 0.330863
0.32 0.32 0.330910
0.32 0.32 0.330957
0.32 0.32 0.331004
0.32 0.32 0.331052
0.32 0.32 0.331100
0.32 0.32 0.331149
0.32 0.32 0.331197
0.32 0.32 0.331246
0.32 0.32 0.331296
0.32 0.32 0.331346
0.32 0.32 0.331396
0.32 0.32 0.331446
0.32 0.32 0.331497
0.32 0.32 0.331548
0.32 0.32 0.331600
0.32 0.32 0.331652
0.32 0.32 0.331704
0.32 0.32 0.331757
0.32 0.32 0.331810
0.32 0.32 0.331863
0.32 0.32 0.331917
0.32 0.32 0.331971
0.32 0.32 0.332026
0.32 0.32 0.332081
0.32 0.32 0.332136
0.32 0.32 0.332192
0.32 0.32 0.332248
0.32 0.32 0.332305
0.32 0.32 0.332362
0.32 0.32 0.332419
0.32 0.32 0.332477
0.32 0.32 0.332536
0.32 0.32 0.332594
0.32 0.32 0.332653
0.32 0.32 0.332713
0.32 0.32 0.332773
0.32 0.32 0.332833
0.32 0.32 0.332894
0.32 0.32 0.332956
0.32 0.32 0.333018
0.32 0.32 0.333080
0.32 0.32 0.333143
0.32 0.32 0.333206
0.32 0.32 0.333270
0.32 0.32 0.333334
0.32 0.32 0.333398
0.32 0.32 0.333464
0.32 0.32 0.333529
0.32 0.32 0.333595
0.32 0.32 0.333662
0.32 0.32 0.333729
0.32 0.32 0.333797
0.32 0.32 0.333865
0.32 0.32 0.333934
0.32 0.32 0.334003
0.32 0.32 0.334073
0.32 0.32 0.334143
0.32 0.32 0.334214
0.32 0.32 0.334285
0.32 0.32 0.334357
0.32 0.32 0.334430
0.32 0.32 0.334503
0.32 0.32 0.334577
0.32 0.32 0.334651
0.32 0.32 0.334726
0.32 0.32 0.334801
0.32 0.32 0.334877
0.32 0.32 0.334954
0.32 0.32 0.335031
0.32 0.32 0.335109
0.32 0.32 0.335188
0.32 0.32 0.335267
0.32 0.32 0.335347
0.32 0.32 0.335427
0.32 0.32 0.335508
0.32 0.32 0.335590
0.32 0.32 0.335672
0.32 0.32 0.335756
0.32 0.32 0.335839
0.32 0.32 0.335924
0.32 0.32 0.336009
0.32 0.32 0.336095
0.32 0.32 0.336182
0.32 0.32 0.336269
0.32 0.32 0.336357
0.32 0.32 0.336446
0.32 0.32 0.336535
0.32 0.32 0.336626
0.32 0.32 0.336717
0.32 0.32 0.336808
0.32 0.32 0.336901
0.32 0.32 0.336995
0.32 0.32 0.337089
0.32 0.32 0.337184
0.32 0.32 0.337280
0.32 0.32 0.337376
0.32 0.32 0.337474
0.32 0.32 0.337572
0.32 0.32 0.337672
0.32 0.32 0.337772
0.32 0.32 0.337873
0.32 0.32 0.337975
0.32 0.32 0.338077
0.32 0.32 0.338181
0.32 0.32 0.338286
0.32 0.32 0.338391
0.32 0.32 0.338498
0.32 0.32 0.338606
0.32 0.32 0.338714
0.32 0.32 0.338823
0.32 0.32 0.338934
0.32 0.32 0.339045
0.32 0.32 0.339158
0.32 0.32 0.339271
0.32 0.32 0.339386
0.32 0.32 0.339502
0.32 0.32 0.339618
0.32 0.32 0.339736
0.32 0.32 0.339855
0.32 0.32 0.339975
0.32 0.32 0.340096
0.32 0.32 0.340219
0.32 0.32 0.340342
0.32 0.32 0.340467
0.32 0.32 0.340593
0.32 0.32 0.340720
0.32 0.32 0.340848
0.32 0.32 0.340978
0.32 0.32 0.341109
0.32 0.32 0.341241
0.32 0.32 0.341374
0.32 0.32 0.341509
0.32 0.32 0.341645
0.32 0.32 0.341782
0.32 0.32 0.341921
0.32 0.32 0.342061
0.32 0.32 0.342203
0.32 0.32 0.342346
0.32 0.32 0.342490
0.32 0.32 0.342636
0.32 0.32 0.342783
0.32 0.32 0.342932
0.32 0.32 0.343083
0.32 0.32 0.343235
0.32 0.32 0.343388
0.32 0.32 0.343543
0.32 0.32 0.343700
0.32 0.32 0.343858
0.32 0.32 0.344018
0.32 0.32 0.344180
0.32 0.32 0.344344
0.32 0.32 0.344509
0.32 0.32 0.344676
0.32 0.32 0.344844
0.32 0.32 0.345015
0.32 0.32 0.345187
0.32 0.32 0.345361
0.32 0.32 0.345538
0.32 0.32 0.345716
0.32 0.32 0.345895
0.32 0.32 0.346077
0.32 0.32 0.346261
0.32 0.32 0.346447
0.32 0.32 0.346635
0.32 0.32 0.346825
0.32 0.32 0.347018
0.32 0.32 0.347212
0.32 0.32 0.347409
0.32 0.32 0.347608
0.32 0.32 0.347809
0.32 0.32 0.348012
0.32 0.32 0.348218
0.32 0.32 0.348426
0.32 0.32 0.348636
0.32 0.32 0.348849
0.32 0.32 0.349065
0.32 0.32 0.349282
0.32 0.32 0.349503
0.32 0.32 0.349726
0.32 0.32 0.349951
0.32 0.32 0.350180
0.32 0.32 0.350411
0.32 0.32 0.350645
0.32 0.32 0.350881
0.32 0.32 0.351121
0.32 0.32 0.351363
0.32 0.32 0.351608
0.32 0.32 0.351856
0.32 0.32 0.352107
0.32 0.32 0.352362
0.32 0.32 0.352619
0.32 0.32 0.352880
0.32 0.32 0.353143
0.32 0.32 0.353411
0.32 0.32 0.353681
0.32 0.32 0.353955
0.32 0.32 0.354232
0.32 0.32 0.354513
0.32 0.32 0.354797
0.32 0.32 0.355085
0.32 0.32 0.355376
0.32 0.32 0.355671
0.32 0.32 0.355970
0.32 0.32 0.356273
0.32 0.32 0.356580
0.32 0.32 0.356890
0.32 0.32 0.357205
0.32 0.32 0.357524
0.32 0.32 0.357847
0.32 0.32 0.358174
0.32 0.32 0.358505
0.32 0.32 0.358841
0.32 0.32 0.359181
0.32 0.32 0.359526
0.32 0.32 0.359876
0.32 0.32 0.360230
0.32 0.32 0.360589
0.32 0.32 0.360952
0.32 0.32 0.361321
0.32 0.32 0.361694
0.32 0.32 0.362073
0.32 0.32 0.362457
0.32 0.32 0.362846
0.32 0.32 0.363240
0.32 0.32 0.363640
0.32 0.32 0.364045
0.32 0.32 0.364456
0.32 0.32 0.364873
0.32 0.32 0.365295
0.32 0.32 0.365724
0.32 0.32 0.366158
0.32 0.32 0.366598
0.32 0.32 0.367045
0.32 0.32 0.367498
0.32 0.32 0.367957
0.32 0.32 0.368423
0.32 0.32 0.368896
0.32 0.32 0.369375
0.32 0.32 0.369861
0.32 0.32 0.370355
0.32 0.32 0.370855
0.32 0.32 0.371363
0.32 0.32 0.371877
0.32 0.32 0.372400
0.32 0.32 0.372930
0.32 0.32 0.373468
0.32 0.32 0.374014
0.32 0.32 0.374567
0.32 0.32 0.375129
0.32 0.32 0.375699
0.32 0.32 0.376278
0.32 0.32 0.376865
0.32 0.32 0.377462
0.32 0.32 0.378066
0.32 0.32 0.378681
0.32 0.32 0.379304
0.32 0.32 0.379937
0.32 0.32 0.380579
0.32 0.32 0.380648
0.32 0.32 0.380719
0.32 0.32 0.380791
0.32 0.32 0.380865
0.32 0.32 0.380940
0.32 0.32 0.381016
0.32 0.32 0.381094
0.32 0.32 0.381174
0.32 0.32 0.381255
0.32 0.32 0.381338
0.32 0.32 0.381422
0.32 0.32 0.381508
0.32 0.32 0.381595
0.32 0.32 0.381684
0.32 0.32 0.381774
0.32 0.32 0.381867
0.32 0.32 0.381960
0.32 0.32 0.382056
0.32 0.32 0.382153
0.32 0.32 0.382252
0.32 0.32 0.382353
0.32 0.32 0.382455
0.32 0.32 0.382559
0.32 0.32 0.382665
0.32 0.32 0.382773
0.32 0.32 0.382883
0.32 0.32 0.382994
0.32 0.32 0.383108
0.32 0.32 0.383223
0.32 0.32 0.383341
0.32 0.32 0.383460
0.32 0.32 0.383581
0.32 0.32 0.383705
0.32 0.32 0.383830
0.32 0.32 0.383957
0.32 0.32 0.384087
0.32 0.32 0.384219
0.32 0.32 0.384353
0.32 0.32 0.384489
0.32 0.32 0.384627
0.32 0.32 0.384768
0.32 0.32 0.384911
0.32 0.32 0.385056
0.32 0.32 0.385204
0.32 0.32 0.385354
0.32 0.32 0.385506
0.32 0.32 0.385661
0.32 0.32 0.385819
0.32 0.32 0.385979
0.32 0.32 0.386141
0.32 0.32 0.386307
0.32 0.32 0.386475
0.32 0.32 0.386645
0.32 0.32 0.386819
0.32 0.32 0.386995
0.32 0.32 0.387174
0.32 0.32 0.387356
0.32 0.32 0.387541
0.32 0.32 0.387729
0.32 0.32 0.387920
0.32 0.32 0.387871
0.32 0.32 0.387823
0.32 0.32 0.387777
0.32 0.32 0.387732
0.32 0.32 0.387689
0.32 0.32 0.387647
0.32 0.32 0.387607
0.32 0.32 0.387568
0.32 0.32 0.387531
0.32 0.32 0.387495
0.32 0.32 0.387461
0.32 0.32 0.387428
0.32 0.32 0.387396
0.32 0.32 0.387366
0.32 0.32 0.387338
0.32 0.32 0.387311
0.32 0.32 0.387285
0.32 0.32 0.387261
0.32 0.32 0.387238
0.32 0.32 0.387216
0.32 0.32 0.387196
0.32 0.32 0.387177
0.32 0.32 0.387159
0.32 0.32 0.387143
0.32 0.32 0.387128
0.32 0.32 0.387115
0.32 0.32 0.387103
0.32 0.32 0.387092
0.32 0.32 0.387083
0.32 0.32 0.387075
0.32 0.32 0.387068
0.32 0.32 0.387063
0.32 0.32 0.387059
0.32 0.32 0.387056
0.32 0.32 0.387054
0.32 0.32 0.387054
0.32 0.32 0.387056
0.32 0.32 0.387058
0.32 0.32 0.387062
0.32 0.32 0.387068
0.32 0.32 0.387074
0.32 0.32 0.387082
0.32 0.32 0.387092
0.32 0.32 0.387102
0.32 0.32 0.387114
0.32 0.32 0.387128
0.32 0.32 0.387143
0.32 0.32 0.387159
0.32 0.32 0.387176
0.32 0.32 0.387195
0.32 0.32 0.387216
0.32 0.32 0.387237
0.32 0.32 0.387260
0.32 0.32 0.387285
0.32 0.32 0.387311
0.32 0.32 0.387339
0.32 0.32 0.387367
0.32 0.32 0.387398
0.32 0.32 0.387430
0.32 0.32 0.387169
0.32 0.32 0.386913
0.32 0.32 0.386661
0.32 0.32 0.386414
0.32 0.32 0.386171
0.32 0.32 0.385932
0.32 0.32 0.385697
0.32 0.32 0.385465
0.32 0.32 0.385238
0.32 0.32 0.385015
0.32 0.32 0.384795
0.32 0.32 0.384579
0.32 0.32 0.384367
0.32 0.32 0.384158
0.32 0.32 0.383953
0.32 0.32 0.383751
0.32 0.32 0.383552
0.32 0.32 0.383357
0.32 0.32 0.383165
0.32 0.32 0.382977
0.32 0.32 0.382791
0.32 0.32 0.382609
0.32 0.32 0.382429
0.32 0.32 0.382253
0.32 0.32 0.382079
0.32 0.32 0.381909
0.32 0.32 0.381741
0.32 0.32 0.381576
0.32 0.32 0.381414
0.32 0.32 0.381255
0.32 0.32 0.381098
0.32 0.32 0.380944
0.32 0.32 0.380792
0.32 0.32 0.380644
0.32 0.32 0.380497
0.32 0.32 0.380353
0.32 0.32 0.380212
0.32 0.32 0.380073
0.32 0.32 0.379936
0.32 0.32 0.379802
0.32 0.32 0.379670
0.32 0.32 0.379540
0.32 0.32 0.379413
0.32 0.32 0.379288
0.32 0.32 0.379165
0.32 0.32 0.379044
0.32 0.32 0.378925
0.32 0.32 0.378809
0.32 0.32 0.378695
0.32 0.32 0.378582
0.32 0.32 0.378472
0.32 0.32 0.378364
0.32 0.32 0.378257
0.32 0.32 0.378153
0.32 0.32 0.378051
0.32 0.32 0.377950
0.32 0.32 0.377852
0.32 0.32 0.377755
0.32 0.32 0.377660
0.32 0.32 0.377567
0.32 0.32 0.377476
0.32 0.32 0.377387
0.32 0.32 0.377300
0.32 0.32 0.377214
0.32 0.32 0.377130
0.32 0.32 0.377048
0.32 0.32 0.376968
0.32 0.32 0.376889
0.32 0.32 0.376812
0.32 0.32 0.376737
0.32 0.32 0.376664
0.32 0.32 0.376592
0.32 0.32 0.376522
0.32 0.32 0.376454
0.32 0.32 0.376387
0.32 0.32 0.376322
0.32 0.32 0.376258
0.32 0.32 0.376197
0.32 0.32 0.376136
0.32 0.32 0.376078
0.32 0.32 0.376021
0.32 0.32 0.375966
0.32 0.32 0.375912
0.32 0.32 0.375860
0.32 0.32 0.375809
0.32 0.32 0.375761
