# Viterbi_decoding posterior_decoding posterior_mean
0.32 0.32 0.597178
0.32 0.32 0.598136
0.32 0.32 0.599099
0.32 0.32 0.600069
0.32 0.32 0.601046
0.32 0.32 0.602028
0.32 0.32 0.603018
0.32 0.32 0.604013
0.32 0.32 0.605016
0.32 0.32 0.606025
0.32 0.32 0.607040
0.32 0.32 0.608062
0.32 0.32 0.609091
0.32 0.32 0.610127
0.32 0.32 0.611170
0.32 0.32 0.612219
0.32 0.32 0.613275
0.32 0.32 0.614338
0.32 0.32 0.615409
0.32 0.32 0.616486
0.32 0.32 0.617570
0.32 0.32 0.618662
0.32 0.32 0.619760
0.32 0.32 0.620866
0.32 0.32 0.621979
0.32 0.32 0.623100
0.32 0.32 0.624228
0.32 0.32 0.625363
0.32 0.32 0.626506
0.32 0.32 0.627656
0.32 0.32 0.628814
0.32 0.32 0.629979
0.32 0.32 0.631152
0.32 0.32 0.632333
0.32 0.32 0.633521
0.32 0.32 0.634718
0.32 0.32 0.635922
0.32 0.32 0.637134
0.32 0.32 0.638354
0.32 0.32 0.639583
0.32 0.32 0.640819
0.32 0.32 0.642063
0.32 0.32 0.643316
0.32 0.32 0.644577
0.32 0.32 0.645846
0.32 0.32 0.647123
0.32 0.32 0.648409
0.32 0.32 0.649704
0.32 0.32 0.651006
0.32 0.32 0.652318
0.32 0.32 0.653638
0.32 0.32 0.654967
0.32 0.32 0.656304
0.32 0.32 0.657651
0.32 0.32 0.659006
0.32 0.32 0.660370
0.32 0.32 0.661743
0.32 0.32 0.663125
0.32 0.32 0.664517
0.32 0.32 0.665917
0.32 0.32 0.667327
0.32 0.32 0.668746
0.32 0.32 0.670174
0.32 0.32 0.671612
0.32 0.32 0.673059
0.32 0.32 0.674516
0.32 0.32 0.675982
0.32 0.32 0.677458
0.32 0.32 0.678944
0.32 0.32 0.680440
0.32 0.32 0.681945
0.32 0.32 0.683460
0.32 0.32 0.684986
0.32 0.32 0.686521
0.32 0.32 0.688067
0.32 0.32 0.689623
0.32 0.32 0.691189
0.32 0.32 0.692765
0.32 0.32 0.694352
0.32 0.32 0.695949
0.32 0.32 0.697557
0.32 0.32 0.699176
0.32 0.32 0.700805
0.32 0.32 0.702445
0.32 0.32 0.704096
0.32 0.32 0.705758
0.32 0.32 0.707430
0.32 0.32 0.709114
0.32 0.32 0.710809
0.32 0.32 0.712515
0.32 0.32 0.714233
0.32 0.32 0.715962
0.32 0.32 0.717702
0.32 0.32 0.719454
0.32 0.32 0.721217
0.32 0.32 0.722992
0.32 0.32 0.724779
0.32 0.32 0.726578
0.32 0.32 0.728388
0.32 0.32 0.730211
0.32 0.32 0.732046
0.32 0.32 0.733893
0.32 0.32 0.735752
0.32 0.32 0.737623
0.32 0.32 0.739507
0.32 0.32 0.741404
0.32 0.32 0.743313
0.32 0.32 0.745235
0.32 0.32 0.747169
0.32 0.32 0.749117
0.32 0.32 0.751077
0.32 0.32 0.753050
0.32 0.32 0.755037
0.32 0.32 0.757036
0.32 0.32 0.759049
0.32 0.32 0.761076
0.32 0.32 0.763116
0.32 0.32 0.765169
0.32 0.32 0.767237
0.32 0.32 0.769318
0.32 0.32 0.771412
0.32 0.32 0.773521
0.32 0.32 0.775644
0.32 0.32 0.777781
0.32 0.32 0.779933
0.32 0.32 0.782098
0.32 0.32 0.784278
0.32 0.32 0.786473
0.32 0.32 0.788683
0.32 0.32 0.790907
0.32 0.32 0.793146
0.32 0.32 0.795400
0.32 0.32 0.797669
0.32 0.32 0.799954
0.32 0.32 0.802253
0.32 0.32 0.804568
0.32 0.32 0.806899
0.32 0.32 0.809245
0.32 0.32 0.811607
0.32 0.32 0.813985
0.32 0.32 0.816379
0.32 0.32 0.818789
0.32 0.32 0.821215
0.32 0.32 0.823657
0.32 0.32 0.826116
0.32 0.32 0.828591
0.32 0.32 0.831083
0.32 0.32 0.833592
0.32 0.32 0.836118
0.32 0.32 0.838660
0.32 0.32 0.841220
0.32 0.32 0.843798
0.32 0.32 0.846392
0.32 0.32 0.849004
0.32 0.32 0.851634
0.32 0.32 0.854281
0.32 0.32 0.856947
0.32 0.32 0.859630
0.32 0.32 0.862332
0.32 0.32 0.865052
0.32 0.32 0.867790
0.32 0.32 0.870547
0.32 0.32 0.873323
0.32 0.32 0.876117
0.32 0.32 0.878931
0.32 0.32 0.881763
0.32 0.32 0.884615
0.32 0.32 0.887486
0.32 0.32 0.890377
0.32 0.32 0.893287
0.32 0.32 0.896218
0.32 0.32 0.899168
0.32 0.32 0.902138
0.32 0.32 0.905129
0.32 0.32 0.908140
0.32 0.32 0.911172
0.32 0.32 0.914224
0.32 0.32 0.917298
0.32 0.32 0.920392
0.32 0.32 0.923508
0.32 0.32 0.926645
0.32 0.32 0.929803
0.32 0.32 0.932984
0.32 0.32 0.936186
0.32 0.32 0.939410
0.32 0.32 0.942656
0.32 0.32 0.945925
0.32 0.32 0.949216
0.32 0.32 0.952530
0.32 0.32 0.955867
0.32 0.32 0.959226
0.32 0.32 0.962609
0.32 0.32 0.966016
0.32 0.32 0.969446
0.32 0.32 0.972900
0.32 0.32 0.976378
0.32 0.32 0.979880
0.32 0.32 0.983406
0.32 0.32 0.986957
0.32 0.32 0.990533
0.32 0.32 0.994133
0.32 0.32 0.997759
0.32 0.32 1.001410
0.32 0.32 1.005086
0.32 0.32 1.008788
0.32 0.32 1.012516
0.32 0.32 1.016270
0.32 0.32 1.020051
0.32 0.32 1.023858
0.32 0.32 1.027692
0.32 0.32 1.031553
0.32 0.32 1.035441
0.32 0.32 1.039356
0.32 0.32 1.043299
0.32 1.75 1.047270
0.32 1.75 1.051269
0.32 1.75 1.055297
0.32 1.75 1.056123
0.32 1.75 1.056957
0.32 1.75 1.057799
0.32 1.75 1.058647
0.32 1.75 1.059503
0.32 1.75 1.060366
0.32 1.75 1.061237
0.32 1.75 1.062115
0.32 1.75 1.063000
0.32 1.75 1.063893
0.32 1.75 1.064793
0.32 1.75 1.065701
0.32 1.75 1.066616
0.32 1.75 1.067539
0.32 1.75 1.068469
0.32 1.75 1.069407
0.32 1.75 1.070353
0.32 1.75 1.071306
0.32 1.75 1.072267
0.32 1.75 1.073236
0.32 1.75 1.074213
0.32 1.75 1.075197
0.32 1.75 1.076189
0.32 1.75 1.077189
0.32 1.75 1.078197
0.32 1.75 1.079213
0.32 1.75 1.080237
0.32 1.75 1.081268
0.32 1.75 1.082308
0.32 1.75 1.083356
0.32 1.75 1.084412
0.32 1.75 1.085477
0.32 1.75 1.086549
0.32 1.75 1.087630
0.32 1.75 1.088719
0.32 1.75 1.089816
0.32 1.75 1.090922
0.32 1.75 1.092036
0.32 1.75 1.093158
0.32 1.75 1.094289
0.32 1.75 1.095429
0.32 1.75 1.096577
0.32 1.75 1.097734
0.32 1.75 1.098900
0.32 1.75 1.100074
0.32 1.75 1.101257
0.32 1.75 1.102448
0.32 1.75 1.103649
0.32 1.75 1.104859
0.32 1.75 1.106077
0.32 1.75 1.107305
0.32 1.75 1.108541
0.32 1.75 1.109787
0.32 1.75 1.111042
0.32 1.75 1.112306
0.32 1.75 1.113579
0.32 1.75 1.114862
0.32 1.75 1.116154
0.32 1.75 1.117455
0.32 1.75 1.118766
0.32 1.75 1.120087
0.32 1.75 1.121417
0.32 1.75 1.122757
0.32 1.75 1.124106
0.32 1.75 1.125465
0.32 1.75 1.126834
0.32 1.75 1.128213
0.32 1.75 1.129602
0.32 1.75 1.131001
0.32 1.75 1.132410
0.32 1.75 1.133829
0.32 1.75 1.135258
0.32 1.75 1.136697
0.32 1.75 1.138147
0.32 1.75 1.139607
0.32 1.75 1.141078
0.32 1.75 1.142559
0.32 1.75 1.144050
0.32 1.75 1.145553
0.32 1.75 1.147066
0.32 1.75 1.148589
0.32 1.75 1.150124
0.32 1.75 1.151669
0.32 1.75 1.153226
0.32 1.75 1.154793
0.32 1.75 1.156372
0.32 1.75 1.157962
0.32 1.75 1.159563
0.32 1.75 1.161175
0.32 1.75 1.162799
0.32 1.75 1.164434
0.32 1.75 1.166081
0.32 1.75 1.167740
0.32 1.75 1.169410
0.32 1.75 1.171092
0.32 1.75 1.172786
0.32 1.75 1.174492
0.32 1.75 1.176210
0.32 1.75 1.177940
0.32 1.75 1.179682
0.32 1.75 1.181436
0.32 1.75 1.183203
0.32 1.75 1.184982
0.32 1.75 1.186774
0.32 1.75 1.188579
0.32 1.75 1.190396
0.32 1.75 1.192226
0.32 1.75 1.194068
0.32 1.75 1.195924
0.32 1.75 1.197793
0.32 1.75 1.199675
0.32 1.75 1.201570
0.32 1.75 1.203478
0.32 1.75 1.205400
0.32 1.75 1.207336
0.32 1.75 1.209285
0.32 1.75 1.211247
0.32 1.75 1.213224
0.32 1.75 1.215214
0.32 1.75 1.217219
0.32 1.75 1.219237
0.32 1.75 1.221270
0.32 1.75 1.223317
0.32 1.75 1.225378
0.32 1.75 1.227454
0.32 1.75 1.229545
0.32 1.75 1.231650
0.32 1.75 1.233770
0.32 1.75 1.235905
0.32 1.75 1.238055
0.32 1.75 1.240220
0.32 1.75 1.242401
0.32 1.75 1.244597
0.32 1.75 1.246808
0.32 1.75 1.249035
0.32 1.75 1.251278
0.32 1.75 1.253536
0.32 1.75 1.255810
0.32 1.75 1.258101
0.32 1.75 1.260408
0.32 1.75 1.262731
0.32 1.75 1.265070
0.32 1.75 1.267426
0.32 1.75 1.269799
0.32 1.75 1.272188
0.32 1.75 1.274595
0.32 1.75 1.277018
0.32 1.75 1.279459
0.32 1.75 1.281917
0.32 1.75 1.284393
0.32 1.75 1.286886
0.32 1.75 1.289397
0.32 1.75 1.291926
0.32 1.75 1.294472
0.32 1.75 1.297037
0.32 1.75 1.299620
0.32 1.75 1.302222
0.32 1.75 1.304842
0.32 1.75 1.307481
0.32 1.75 1.310139
0.32 1.75 1.312816
0.32 1.75 1.315512
0.32 1.75 1.318227
0.32 1.75 1.320962
0.32 1.75 1.323717
0.32 1.75 1.326491
0.32 1.75 1.329285
0.32 1.75 1.332100
0.32 1.75 1.334934
0.32 1.75 1.337790
0.32 1.75 1.340665
0.32 1.75 1.343562
0.32 1.75 1.346479
0.32 1.75 1.349418
0.32 1.75 1.352378
0.32 1.75 1.355359
0.32 1.75 1.358362
0.32 1.75 1.361387
0.32 1.75 1.364434
0.32 1.75 1.367503
0.32 1.75 1.370595
0.32 1.75 1.373709
0.32 1.75 1.376846
0.32 1.75 1.380005
0.32 1.75 1.383188
0.32 1.75 1.386395
0.32 1.75 1.389624
0.32 1.75 1.392878
0.32 1.75 1.396156
0.32 1.75 1.399457
0.32 1.75 1.402784
0.32 1.75 1.406134
0.32 1.75 1.409510
0.32 1.75 1.412910
0.32 1.75 1.416336
0.32 1.75 1.419787
0.32 1.75 1.423264
0.32 1.75 1.426767
0.32 1.75 1.430296
0.32 1.75 1.433851
0.32 1.75 1.437433
0.32 1.75 1.441042
0.32 1.75 1.444678
0.32 1.75 1.448342
0.32 1.75 1.452032
0.32 1.75 1.455751
0.32 1.75 1.459498
0.32 1.75 1.463273
0.32 1.75 1.467077
0.32 1.75 1.470910
0.32 1.75 1.474772
0.32 1.75 1.478663
0.32 1.75 1.482584
0.32 1.75 1.486535
0.32 1.75 1.490516
0.32 1.75 1.494528
0.32 1.75 1.498570
0.32 1.75 1.502644
0.32 1.75 1.506749
0.32 1.75 1.510886
0.32 1.75 1.515055
0.32 1.75 1.519257
0.32 1.75 1.523491
0.32 1.75 1.527758
0.32 1.75 1.532058
0.32 1.75 1.536392
0.32 1.75 1.540760
0.32 1.75 1.545163
1.75 1.75 1.549600
1.75 1.75 1.550478
1.75 1.75 1.551365
1.75 1.75 1.552261
1.75 1.75 1.553164
1.75 1.75 1.554077
1.75 1.75 1.554997
1.75 1.75 1.555927
1.75 1.75 1.556865
1.75 1.75 1.557811
1.75 1.75 1.558766
1.75 1.75 1.559730
1.75 1.75 1.560703
1.75 1.75 1.561684
1.75 1.75 1.562674
1.75 1.75 1.563673
1.75 1.75 1.564681
1.75 1.75 1.565698
1.75 1.75 1.566724
1.75 1.75 1.567758
1.75 1.75 1.568802
1.75 1.75 1.569855
1.75 1.75 1.570918
1.75 1.75 1.571989
1.75 1.75 1.573070
1.75 1.75 1.574160
1.75 1.75 1.575260
1.75 1.75 1.576369
1.75 1.75 1.577487
1.75 1.75 1.578616
1.75 1.75 1.579753
1.75 1.75 1.580901
1.75 1.75 1.582058
1.75 1.75 1.583225
1.75 1.75 1.584402
1.75 1.75 1.585588
1.75 1.75 1.586785
1.75 1.75 1.587992
1.75 1.75 1.589209
1.75 1.75 1.590436
1.75 1.75 1.591674
1.75 1.75 1.592921
1.75 1.75 1.594179
1.75 1.75 1.595448
1.75 1.75 1.595550
1.75 1.75 1.595657
1.75 1.75 1.595768
1.75 1.75 1.595885
1.75 1.75 1.596005
1.75 1.75 1.596131
1.75 1.75 1.596261
1.75 1.75 1.596395
1.75 1.75 1.596534
1.75 1.75 1.596678
1.75 1.75 1.596826
1.75 1.75 1.596979
1.75 1.75 1.597136
1.75 1.75 1.597297
1.75 1.75 1.597463
1.75 1.75 1.597634
1.75 1.75 1.597808
1.75 1.75 1.597987
1.75 1.75 1.598171
1.75 1.75 1.598359
1.75 1.75 1.598551
1.75 1.75 1.598748
1.75 1.75 1.598949
1.75 1.75 1.599154
1.75 1.75 1.599363
1.75 1.75 1.599577
1.75 1.75 1.599795
1.75 1.75 1.600018
1.75 1.75 1.600245
1.75 1.75 1.600476
1.75 1.75 1.600711
1.75 1.75 1.600950
1.75 1.75 1.601194
1.75 1.75 1.601442
1.75 1.75 1.601694
1.75 1.75 1.601950
1.75 1.75 1.602211
1.75 1.75 1.602476
1.75 1.75 1.602745
1.75 1.75 1.603018
1.75 1.75 1.603296
1.75 1.75 1.603577
1.75 1.75 1.603863
1.75 1.75 1.604153
1.75 1.75 1.604448
1.75 1.75 1.604746
1.75 1.75 1.605049
1.75 1.75 1.605356
1.75 1.75 1.605667
1.75 1.75 1.605983
1.75 1.75 1.606302
1.75 1.75 1.606626
1.75 1.75 1.606954
1.75 1.75 1.607287
1.75 1.75 1.607623
1.75 1.75 1.607964
1.75 1.75 1.608309
1.75 1.75 1.608659
1.75 1.75 1.609012
1.75 1.75 1.609370
1.75 1.75 1.609732
1.75 1.75 1.610099
1.75 1.75 1.610469
1.75 1.75 1.610844
1.75 1.75 1.611224
1.75 1.75 1.611607
1.75 1.75 1.611995
1.75 1.75 1.612388
1.75 1.75 1.612784
1.75 1.75 1.613186
1.75 1.75 1.613591
1.75 1.75 1.614001
1.75 1.75 1.614415
1.75 1.75 1.614834
1.75 1.75 1.615257
1.75 1.75 1.615684
1.75 1.75 1.616116
1.75 1.75 1.616553
1.75 1.75 1.616993
1.75 1.75 1.617439
1.75 1.75 1.617889
1.75 1.75 1.618343
1.75 1.75 1.618802
1.75 1.75 1.619266
1.75 1.75 1.619734
1.75 1.75 1.620207
1.75 1.75 1.620684
1.75 1.75 1.621166
1.75 1.75 1.621653
1.75 1.75 1.622144
1.75 1.75 1.622640
1.75 1.75 1.623141
1.75 1.75 1.623646
1.75 1.75 1.624157
1.75 1.75 1.624672
1.75 1.75 1.625192
1.75 1.75 1.625716
1.75 1.75 1.626246
1.75 1.75 1.626780
1.75 1.75 1.627320
1.75 1.75 1.627864
1.75 1.75 1.628413
1.75 1.75 1.628967
1.75 1.75 1.629526
1.75 1.75 1.630091
1.75 1.75 1.630660
1.75 1.75 1.631234
1.75 1.75 1.631814
1.75 1.75 1.632398
1.75 1.75 1.632988
1.75 1.75 1.633583
1.75 1.75 1.634183
1.75 1.75 1.634789
1.75 1.75 1.635399
1.75 1.75 1.636015
1.75 1.75 1.636637
1.75 1.75 1.637264
1.75 1.75 1.637896
1.75 1.75 1.638534
1.75 1.75 1.639177
1.75 1.75 1.639826
1.75 1.75 1.640480
1.75 1.75 1.641140
1.75 1.75 1.641805
1.75 1.75 1.642476
1.75 1.75 1.643153
1.75 1.75 1.643836
1.75 1.75 1.644524
1.75 1.75 1.645218
1.75 1.75 1.645919
1.75 1.75 1.646625
1.75 1.75 1.647336
1.75 1.75 1.648054
1.75 1.75 1.648778
1.75 1.75 1.649508
1.75 1.75 1.650244
1.75 1.75 1.650987
1.75 1.75 1.651735
1.75 1.75 1.652490
1.75 1.75 1.653251
1.75 1.75 1.654018
1.75 1.75 1.654792
1.75 1.75 1.655572
1.75 1.75 1.656359
1.75 1.75 1.657152
1.75 1.75 1.657952
1.75 1.75 1.658758
1.75 1.75 1.659571
1.75 1.75 1.660391
1.75 1.75 1.661218
1.75 1.75 1.662051
1.75 1.75 1.662892
1.75 1.75 1.663739
1.75 1.75 1.664593
1.75 1.75 1.665455
1.75 1.75 1.666323
1.75 1.75 1.667199
1.75 1.75 1.668082
1.75 1.75 1.668972
1.75 1.75 1.669870
1.75 1.75 1.670775
1.75 1.75 1.671687
1.75 1.75 1.672608
1.75 1.75 1.673535
1.75 1.75 1.674471
1.75 1.75 1.675414
1.75 1.75 1.676365
1.75 1.75 1.676489
1.75 1.75 1.676617
1.75 1.75 1.676747
1.75 1.75 1.676879
1.75 1.75 1.677015
1.75 1.75 1.677153
1.75 1.75 1.677295
1.75 1.75 1.677439
1.75 1.75 1.677586
1.75 1.75 1.677735
1.75 1.75 1.677888
1.75 1.75 1.678043
1.75 1.75 1.678201
1.75 1.75 1.678361
1.75 1.75 1.678525
1.75 1.75 1.678691
1.75 1.75 1.678860
1.75 1.75 1.679032
1.75 1.75 1.679207
1.75 1.75 1.679384
1.75 1.75 1.679565
1.75 1.75 1.679748
1.75 1.75 1.679934
1.75 1.75 1.680122
1.75 1.75 1.680314
1.75 1.75 1.680508
1.75 1.75 1.680705
1.75 1.75 1.680905
1.75 1.75 1.681107
1.75 1.75 1.681313
1.75 1.75 1.681521
1.75 1.75 1.681732
1.75 1.75 1.681946
1.75 1.75 1.682163
1.75 1.75 1.682383
1.75 1.75 1.682605
1.75 1.75 1.682831
1.75 1.75 1.683059
1.75 1.75 1.683290
1.75 1.75 1.683524
1.75 1.75 1.683761
1.75 1.75 1.684000
1.75 1.75 1.684243
1.75 1.75 1.684489
1.75 1.75 1.684737
1.75 1.75 1.684989
1.75 1.75 1.685243
1.75 1.75 1.685500
1.75 1.75 1.685761
1.75 1.75 1.686024
1.75 1.75 1.686290
1.75 1.75 1.686560
1.75 1.75 1.686832
1.75 1.75 1.687107
1.75 1.75 1.687386
1.75 1.75 1.687667
1.75 1.75 1.687951
1.75 1.75 1.688239
1.75 1.75 1.688530
1.75 1.75 1.688823
1.75 1.75 1.689120
1.75 1.75 1.689420
1.75 1.75 1.689723
1.75 1.75 1.690030
1.75 1.75 1.690339
1.75 1.75 1.690652
1.75 1.75 1.690968
1.75 1.75 1.691287
1.75 1.75 1.691609
1.75 1.75 1.691935
1.75 1.75 1.692264
1.75 1.75 1.692596
1.75 1.75 1.692932
1.75 1.75 1.693271
1.75 1.75 1.693613
1.75 1.75 1.693959
1.75 1.75 1.694308
1.75 1.75 1.694660
1.75 1.75 1.695016
1.75 1.75 1.695376
1.75 1.75 1.695738
1.75 1.75 1.696105
1.75 1.75 1.696475
1.75 1.75 1.696848
1.75 1.75 1.697225
1.75 1.75 1.697606
1.75 1.75 1.697991
1.75 1.75 1.698379
1.75 1.75 1.698770
1.75 1.75 1.699166
1.75 1.75 1.699565
1.75 1.75 1.699968
1.75 1.75 1.700374
1.75 1.75 1.700785
1.75 1.75 1.701199
1.75 1.75 1.701617
1.75 1.75 1.702039
1.75 1.75 1.702465
1.75 1.75 1.702895
1.75 1.75 1.703329
1.75 1.75 1.703767
1.75 1.75 1.704209
1.75 1.75 1.704655
1.75 1.75 1.705106
1.75 1.75 1.705560
1.75 1.75 1.706019
1.75 1.75 1.706481
1.75 1.75 1.706948
1.75 1.75 1.707420
1.75 1.75 1.707895
1.75 1.75 1.708375
1.75 1.75 1.708860
1.75 1.75 1.709348
1.75 1.75 1.709842
1.75 1.75 1.710340
1.75 1.75 1.710842
1.75 1.75 1.711349
1.75 1.75 1.711860
1.75 1.75 1.712376
1.75 1.75 1.712897
1.75 1.75 1.713423
1.75 1.75 1.713953
1.75 1.75 1.714489
1.75 1.75 1.715029
1.75 1.75 1.715574
1.75 1.75 1.716124
1.75 1.75 1.716679
1.75 1.75 1.717239
1.75 1.75 1.717804
1.75 1.75 1.718374
1.75 1.75 1.718950
1.75 1.75 1.719531
1.75 1.75 1.720117
1.75 1.75 1.720708
1.75 1.75 1.721305
1.75 1.75 1.721907
1.75 1.75 1.722515
1.75 1.75 1.723129
1.75 1.75 1.723748
1.75 1.75 1.724372
1.75 1.75 1.725003
1.75 1.75 1.725639
1.75 1.75 1.726281
1.75 1.75 1.726929
1.75 1.75 1.727583
1.75 1.75 1.728243
1.75 1.75 1.728909
1.75 1.75 1.729581
1.75 1.75 1.730259
1.75 1.75 1.730944
1.75 1.75 1.731635
1.75 1.75 1.732332
1.75 1.75 1.733036
1.75 1.75 1.733746
1.75 1.75 1.734463
1.75 1.75 1.735187
1.75 1.75 1.735918
1.75 1.75 1.736655
1.75 1.75 1.737399
1.75 1.75 1.738151
1.75 1.75 1.738909
1.75 1.75 1.739674
1.75 1.75 1.740447
1.75 1.75 1.741227
1.75 1.75 1.742014
1.75 1.75 1.742809
1.75 1.75 1.743611
1.75 1.75 1.743739
1.75 1.75 1.743869
1.75 1.75 1.744002
1.75 1.75 1.744137
1.75 1.75 1.744275
1.75 1.75 1.744415
1.75 1.75 1.744557
1.75 1.75 1.744702
1.75 1.75 1.744849
1.75 1.75 1.744999
1.75 1.75 1.745152
1.75 1.75 1.745306
1.75 1.75 1.745464
1.75 1.75 1.745623
1.75 1.75 1.745786
1.75 1.75 1.745951
1.75 1.75 1.746118
1.75 1.75 1.746288
1.75 1.75 1.746460
1.75 1.75 1.746635
1.75 1.75 1.746813
1.75 1.75 1.746993
1.75 1.75 1.747176
1.75 1.75 1.747361
1.75 1.75 1.747549
1.75 1.75 1.747740
1.75 1.75 1.747933
1.75 1.75 1.748129
1.75 1.75 1.748328
1.75 1.75 1.748529
1.75 1.75 1.748734
1.75 1.75 1.748940
1.75 1.75 1.749150
1.75 1.75 1.749362
1.75 1.75 1.749577
1.75 1.75 1.749795
1.75 1.75 1.750016
1.75 1.75 1.750240
1.75 1.75 1.750466
1.75 1.75 1.750695
1.75 1.75 1.750928
1.75 1.75 1.751163
1.75 1.75 1.751401
1.75 1.75 1.751642
1.75 1.75 1.751886
1.75 1.75 1.752133
1.75 1.75 1.752383
1.75 1.75 1.752636
1.75 1.75 1.752892
1.75 1.75 1.753152
1.75 1.75 1.753414
1.75 1.75 1.753680
1.75 1.75 1.753948
1.75 1.75 1.754220
1.75 1.75 1.754495
1.75 1.75 1.754774
1.75 1.75 1.755056
1.75 1.75 1.755341
1.75 1.75 1.755629
1.75 1.75 1.755921
1.75 1.75 1.756216
1.75 1.75 1.756514
1.75 1.75 1.756816
1.75 1.75 1.757122
1.75 1.75 1.757431
1.75 1.75 1.757744
1.75 1.75 1.758060
1.75 1.75 1.758380
1.75 1.75 1.758703
1.75 1.75 1.759031
1.75 1.75 1.759362
1.75 1.75 1.759696
1.75 1.75 1.760035
1.75 1.75 1.760377
1.75 1.75 1.760724
1.75 1.75 1.761074
1.75 1.75 1.761428
1.75 1.75 1.761786
1.75 1.75 1.762149
1.75 1.75 1.762164
1.75 1.75 1.762181
1.75 1.75 1.762200
1.75 1.75 1.762221
1.75 1.75 1.762244
1.75 1.75 1.762269
1.75 1.75 1.762296
1.75 1.75 1.762325
1.75 1.75 1.762355
1.75 1.75 1.762388
1.75 1.75 1.762423
1.75 1.75 1.762460
1.75 1.75 1.762498
1.75 1.75 1.762539
1.75 1.75 1.762582
1.75 1.75 1.762626
1.75 1.75 1.762673
1.75 1.75 1.762721
1.75 1.75 1.762772
1.75 1.75 1.762824
1.75 1.75 1.762879
1.75 1.75 1.762935
1.75 1.75 1.762994
1.75 1.75 1.763054
1.75 1.75 1.763116
1.75 1.75 1.763181
1.75 1.75 1.763247
1.75 1.75 1.763315
1.75 1.75 1.763385
1.75 1.75 1.763458
1.75 1.75 1.763532
1.75 1.75 1.763608
1.75 1.75 1.763686
1.75 1.75 1.763767
1.75 1.75 1.763849
1.75 1.75 1.763933
1.75 1.75 1.764020
1.75 1.75 1.763901
1.75 1.75 1.763785
1.75 1.75 1.763670
1.75 1.75 1.763559
1.75 1.75 1.763449
1.75 1.75 1.763342
1.75 1.75 1.763237
1.75 1.75 1.763134
1.75 1.75 1.763033
1.75 1.75 1.762935
1.75 1.75 1.762838
1.75 1.75 1.762744
1.75 1.75 1.762652
1.75 1.75 1.762561
1.75 1.75 1.762473
1.75 1.75 1.762387
1.75 1.75 1.762303
1.75 1.75 1.762221
1.75 1.75 1.762141
1.75 1.75 1.762063
1.75 1.75 1.761987
1.75 1.75 1.761912
1.75 1.75 1.761840
1.75 1.75 1.761770
1.75 1.75 1.761701
1.75 1.75 1.761634
1.75 1.75 1.761569
1.75 1.75 1.761506
1.75 1.75 1.761445
1.75 1.75 1.761386
1.75 1.75 1.761328
1.75 1.75 1.761272
1.75 1.75 1.761218
1.75 1.75 1.761166
1.75 1.75 1.761115
1.75 1.75 1.761066
1.75 1.75 1.761019
1.75 1.75 1.760974
1.75 1.75 1.760930
1.75 1.75 1.760888
1.75 1.75 1.760848
1.75 1.75 1.760809
1.75 1.75 1.760772
1.75 1.75 1.760737
1.75 1.75 1.760703
1.75 1.75 1.760671
1.75 1.75 1.760640
1.75 1.75 1.760611
1.75 1.75 1.760584
1.75 1.75 1.760558
1.75 1.75 1.760534
1.75 1.75 1.760512
1.75 1.75 1.760491
1.75 1.75 1.760471
1.75 1.75 1.760454
1.75 1.75 1.760437
1.75 1.75 1.760423
1.75 1.75 1.760410
1.75 1.75 1.760398
1.75 1.75 1.760388
1.75 1.75 1.760379
1.75 1.75 1.760372
1.75 1.75 1.760367
1.75 1.75 1.760363
1.75 1.75 1.760360
1.75 1.75 1.760359
1.75 1.75 1.760360
1.75 1.75 1.760362
1.75 1.75 1.760366
1.75 1.75 1.760371
1.75 1.75 1.760377
1.75 1.75 1.760385
1.75 1.75 1.760395
1.75 1.75 1.760406
1.75 1.75 1.760419
1.75 1.75 1.760433
1.75 1.75 1.760448
1.75 1.75 1.760465
1.75 1.75 1.760484
1.75 1.75 1.760504
1.75 1.75 1.760525
1.75 1.75 1.760548
1.75 1.75 1.760573
1.75 1.75 1.760599
1.75 1.75 1.760626
1.75 1.75 1.760655
1.75 1.75 1.760686
1.75 1.75 1.760718
1.75 1.75 1.760751
1.75 1.75 1.760786
1.75 1.75 1.760823
1.75 1.75 1.760861
1.75 1.75 1.760901
1.75 1.75 1.760942
1.75 1.75 1.760984
1.75 1.75 1.761028
1.75 1.75 1.761074
1.75 1.75 1.761121
1.75 1.75 1.761170
1.75 1.75 1.761220
1.75 1.75 1.761272
1.75 1.75 1.761325
1.75 1.75 1.761380
1.75 1.75 1.761437
1.75 1.75 1.761495
1.75 1.75 1.761554
1.75 1.75 1.761615
1.75 1.75 1.761678
1.75 1.75 1.761743
1.75 1.75 1.761809
1.75 1.75 1.761876
1.75 1.75 1.761946
1.75 1.75 1.762017
1.75 1.75 1.762089
1.75 1.75 1.762163
1.75 1.75 1.762239
1.75 1.75 1.762317
1.75 1.75 1.762396
1.75 1.75 1.762477
1.75 1.75 1.762559
1.75 1.75 1.762643
1.75 1.75 1.762729
1.75 1.75 1.762817
1.75 1.75 1.762907
1.75 1.75 1.762998
1.75 1.75 1.763091
1.75 1.75 1.763186
1.75 1.75 1.763282
1.75 1.75 1.763380
1.75 1.75 1.763481
1.75 1.75 1.763583
1.75 1.75 1.763686
1.75 1.75 1.763792
1.75 1.75 1.763900
1.75 1.75 1.764009
1.75 1.75 1.764120
